date,geography,variable,estimate,geography_type,share,metric,grouping,moe,share_moe,estimate_moe
2014-12-01,Pierce Transit,All Transit Modes,11510512,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2014-12-01,Pierce Transit,All Transit Modes,11472870,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2014-12-01,Pierce Transit,All Transit Modes,691712,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2014-12-01,Pierce Transit,All Transit Modes,16.64,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2014-12-01,Sound Transit,All Transit Modes,32942639,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2014-12-01,Sound Transit,All Transit Modes,16045509,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2014-12-01,Sound Transit,All Transit Modes,779308,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2014-12-01,Sound Transit,All Transit Modes,42.27,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2014-12-01,Washington State Ferries,All Transit Modes,23139886,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2014-12-01,Washington State Ferries,All Transit Modes,911118,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2014-12-01,Washington State Ferries,All Transit Modes,127177,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2014-12-01,Washington State Ferries,All Transit Modes,181.95,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,City of Seattle,All Transit Modes,2292953,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,City of Seattle,All Transit Modes,229219,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,City of Seattle,All Transit Modes,21462,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,City of Seattle,All Transit Modes,106.84,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,Community Transit,All Transit Modes,10038230,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,Community Transit,All Transit Modes,12915764,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,Community Transit,All Transit Modes,640838,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,Community Transit,All Transit Modes,15.66,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,Everett Transit,All Transit Modes,2066036,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,Everett Transit,All Transit Modes,1755544,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,Everett Transit,All Transit Modes,147718,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,Everett Transit,All Transit Modes,13.99,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,King County Ferry District,All Transit Modes,515207,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,King County Ferry District,All Transit Modes,50868,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,King County Ferry District,All Transit Modes,5003,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,King County Ferry District,All Transit Modes,102.98,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,King County Metro,All Transit Modes,126268531,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,King County Metro,All Transit Modes,58251962,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,King County Metro,All Transit Modes,4335983,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,King County Metro,All Transit Modes,29.12,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,Kitsap Transit,All Transit Modes,3813354,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,Kitsap Transit,All Transit Modes,4284717,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,Kitsap Transit,All Transit Modes,249758,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,Kitsap Transit,All Transit Modes,15.27,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,Pierce County Ferries,All Transit Modes,187853,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,Pierce County Ferries,All Transit Modes,35553,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,Pierce County Ferries,All Transit Modes,5841,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,Pierce County Ferries,All Transit Modes,32.16,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,Pierce Transit,All Transit Modes,10321906,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,Pierce Transit,All Transit Modes,11327738,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,Pierce Transit,All Transit Modes,698921,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,Pierce Transit,All Transit Modes,14.77,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,Sound Transit,All Transit Modes,34668278,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,Sound Transit,All Transit Modes,16182145,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,Sound Transit,All Transit Modes,798814,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,Sound Transit,All Transit Modes,43.4,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2015-12-01,Washington State Ferries,All Transit Modes,23887137,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2015-12-01,Washington State Ferries,All Transit Modes,913000,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2015-12-01,Washington State Ferries,All Transit Modes,127428,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2015-12-01,Washington State Ferries,All Transit Modes,187.46,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,City of Seattle,All Transit Modes,2243329,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,City of Seattle,All Transit Modes,229784,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,City of Seattle,All Transit Modes,21453,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,City of Seattle,All Transit Modes,104.57,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,Community Transit,All Transit Modes,10251998,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,Community Transit,All Transit Modes,13227089,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,Community Transit,All Transit Modes,679082,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,Community Transit,All Transit Modes,15.1,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,Everett Transit,All Transit Modes,2067142,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,Everett Transit,All Transit Modes,1803134,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,Everett Transit,All Transit Modes,151712,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,Everett Transit,All Transit Modes,13.63,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,King County Metro,All Transit Modes,127384761,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,King County Metro,All Transit Modes,61048893,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,King County Metro,All Transit Modes,4662806,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,King County Metro,All Transit Modes,27.32,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,Kitsap Transit,All Transit Modes,3549994,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,Kitsap Transit,All Transit Modes,4198805,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,Kitsap Transit,All Transit Modes,241884,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,Kitsap Transit,All Transit Modes,14.68,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,Pierce County Ferries,All Transit Modes,405581,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,Pierce County Ferries,All Transit Modes,38350,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,Pierce County Ferries,All Transit Modes,9684,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,Pierce County Ferries,All Transit Modes,41.88,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,Pierce Transit,All Transit Modes,9764786,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,Pierce Transit,All Transit Modes,11507009,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,Pierce Transit,All Transit Modes,710058,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,Pierce Transit,All Transit Modes,13.75,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,Sound Transit,All Transit Modes,42732202,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,Sound Transit,All Transit Modes,17905345,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,Sound Transit,All Transit Modes,883786,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,Sound Transit,All Transit Modes,48.35,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2016-12-01,Washington State Ferries,All Transit Modes,24192768,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2016-12-01,Washington State Ferries,All Transit Modes,913142,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2016-12-01,Washington State Ferries,All Transit Modes,127237,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2016-12-01,Washington State Ferries,All Transit Modes,190.14,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,City of Seattle,All Transit Modes,2129479,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,City of Seattle,All Transit Modes,226133,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,City of Seattle,All Transit Modes,21455,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,City of Seattle,All Transit Modes,99.25,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,Community Transit,All Transit Modes,10359529,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,Community Transit,All Transit Modes,13694456,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,Community Transit,All Transit Modes,723859,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,Community Transit,All Transit Modes,14.31,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,Everett Transit,All Transit Modes,2025267,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,Everett Transit,All Transit Modes,1826881,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,Everett Transit,All Transit Modes,154576,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,Everett Transit,All Transit Modes,13.1,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,King County Metro,All Transit Modes,127954193,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,King County Metro,All Transit Modes,61604350,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,King County Metro,All Transit Modes,4793882,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,King County Metro,All Transit Modes,26.69,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,Kitsap Transit,All Transit Modes,3616594,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,Kitsap Transit,All Transit Modes,4310137,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,Kitsap Transit,All Transit Modes,249915,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,Kitsap Transit,All Transit Modes,14.47,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,Pierce County Ferries,All Transit Modes,436280,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,Pierce County Ferries,All Transit Modes,40842,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,Pierce County Ferries,All Transit Modes,10314,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,Pierce County Ferries,All Transit Modes,42.3,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,Pierce Transit,All Transit Modes,9678293,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,Pierce Transit,All Transit Modes,11814849,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,Pierce Transit,All Transit Modes,732884,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,Pierce Transit,All Transit Modes,13.21,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,Sound Transit,All Transit Modes,46795663,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,Sound Transit,All Transit Modes,19148569,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,Sound Transit,All Transit Modes,951474,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,Sound Transit,All Transit Modes,49.18,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2017-12-01,Washington State Ferries,All Transit Modes,24480626,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2017-12-01,Washington State Ferries,All Transit Modes,905654,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2017-12-01,Washington State Ferries,All Transit Modes,126421,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2017-12-01,Washington State Ferries,All Transit Modes,193.64,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,City of Seattle,All Transit Modes,2021780,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,City of Seattle,All Transit Modes,209229,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,City of Seattle,All Transit Modes,21397,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,City of Seattle,All Transit Modes,94.49,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,Community Transit,All Transit Modes,10647554,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,Community Transit,All Transit Modes,14228326,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,Community Transit,All Transit Modes,758520,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,Community Transit,All Transit Modes,14.04,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,Everett Transit,All Transit Modes,1929323,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,Everett Transit,All Transit Modes,1841436,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,Everett Transit,All Transit Modes,155921,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,Everett Transit,All Transit Modes,12.37,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,King County Metro,All Transit Modes,129054197,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,King County Metro,All Transit Modes,63264164,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,King County Metro,All Transit Modes,4929460,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,King County Metro,All Transit Modes,26.18,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,Kitsap Transit,All Transit Modes,3828754,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,Kitsap Transit,All Transit Modes,4330533,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,Kitsap Transit,All Transit Modes,256815,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,Kitsap Transit,All Transit Modes,14.91,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,Pierce County Ferries,All Transit Modes,443016,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,Pierce County Ferries,All Transit Modes,40162,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,Pierce County Ferries,All Transit Modes,5071,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,Pierce County Ferries,All Transit Modes,87.36,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,Pierce Transit,All Transit Modes,9737856,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,Pierce Transit,All Transit Modes,11773790,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,Pierce Transit,All Transit Modes,738916,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,Pierce Transit,All Transit Modes,13.18,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,Sound Transit,All Transit Modes,48188694,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,Sound Transit,All Transit Modes,19704157,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,Sound Transit,All Transit Modes,994177,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,Sound Transit,All Transit Modes,48.47,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2018-12-01,Washington State Ferries,All Transit Modes,24686911,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2018-12-01,Washington State Ferries,All Transit Modes,906142,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2018-12-01,Washington State Ferries,All Transit Modes,126569,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2018-12-01,Washington State Ferries,All Transit Modes,195.05,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,City of Seattle,All Transit Modes,1939224,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,City of Seattle,All Transit Modes,195517,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,City of Seattle,All Transit Modes,20041,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,City of Seattle,All Transit Modes,96.76,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,Community Transit,All Transit Modes,11093256,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,Community Transit,All Transit Modes,15037112,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,Community Transit,All Transit Modes,818454,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,Community Transit,All Transit Modes,13.55,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,Everett Transit,All Transit Modes,1732001,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,Everett Transit,All Transit Modes,1757239,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,Everett Transit,All Transit Modes,152264,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,Everett Transit,All Transit Modes,11.37,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,King County Metro,All Transit Modes,128666612,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,King County Metro,All Transit Modes,64544102,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,King County Metro,All Transit Modes,5031034,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,King County Metro,All Transit Modes,25.57,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,Kitsap Transit,All Transit Modes,3850213,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,Kitsap Transit,All Transit Modes,4709080,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,Kitsap Transit,All Transit Modes,279786,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,Kitsap Transit,All Transit Modes,13.76,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,Pierce County Ferries,All Transit Modes,460515,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,Pierce County Ferries,All Transit Modes,41557,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,Pierce County Ferries,All Transit Modes,5248,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,Pierce County Ferries,All Transit Modes,87.75,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,Pierce Transit,All Transit Modes,9408240,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,Pierce Transit,All Transit Modes,11562416,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,Pierce Transit,All Transit Modes,724603,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,Pierce Transit,All Transit Modes,12.98,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,Sound Transit,All Transit Modes,47805583,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,Sound Transit,All Transit Modes,19711242,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,Sound Transit,All Transit Modes,1004085,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,Sound Transit,All Transit Modes,47.61,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2019-12-01,Washington State Ferries,All Transit Modes,23884515,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2019-12-01,Washington State Ferries,All Transit Modes,912291,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2019-12-01,Washington State Ferries,All Transit Modes,127307,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2019-12-01,Washington State Ferries,All Transit Modes,187.61,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2020-12-01,City of Seattle,All Transit Modes,298349,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2020-12-01,City of Seattle,All Transit Modes,117916,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2020-12-01,City of Seattle,All Transit Modes,12278,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2020-12-01,City of Seattle,All Transit Modes,24.3,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2020-12-01,Community Transit,All Transit Modes,5677279,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2020-12-01,Community Transit,All Transit Modes,10504544,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2020-12-01,Community Transit,All Transit Modes,605582,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2020-12-01,Community Transit,All Transit Modes,9.37,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2020-12-01,Everett Transit,All Transit Modes,860001,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2020-12-01,Everett Transit,All Transit Modes,1188666,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2020-12-01,Everett Transit,All Transit Modes,102117,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2020-12-01,Everett Transit,All Transit Modes,8.42,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2020-12-01,King County Metro,All Transit Modes,60165934,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
2020-12-01,King County Metro,All Transit Modes,44323089,PSRC Region,NA,Annual Transit Revenue-Miles,PSRC Region,NA,NA,NA
2020-12-01,King County Metro,All Transit Modes,3963786,PSRC Region,NA,Annual Transit Revenue-Hours,PSRC Region,NA,NA,NA
2020-12-01,King County Metro,All Transit Modes,15.18,PSRC Region,NA,Annual Boardings per Hour,PSRC Region,NA,NA,NA
2020-12-01,Kitsap Transit,All Transit Modes,1949878,PSRC Region,NA,Annual Transit Boardings,PSRC Region,NA,NA,NA
